sample	AMIKACIN	AMINOGLYCOSIDE	APRAMYCIN	AZITHROMYCIN	BETA-LACTAM	BLEOMYCIN	CEFTAROLINE	CEPHALOSPORIN	CHLORAMPHENICOL	CLARITHROMYCIN	CLINDAMYCIN	DAPTOMYCIN	ERYTHROMYCIN	FLORFENICOL	FOSFOMYCIN	FUSIDIC ACID	FUSIDIC_ACID	GENTAMICIN	KANAMYCIN	LINCOMYCIN	LINCOSAMIDE	LINEZOLID	METHICILLIN	MUPIROCIN	PRISTINAMYCIN	QUATERNARY AMMONIUM	QUINOLONE	RIFAMPIN	SPECTINOMYCIN	SPIRAMYCIN	STREPTOGRAMIN	STREPTOGRAMIN B	STREPTOMYCIN	STREPTOTHRICIN	SULFONAMIDE	TELITHROMYCIN	TETRACYCLINE	TOBRAMYCIN	TRIMETHOPRIM	TYLOSIN
SRR3731691	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730746	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729047	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731425	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729308	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729498	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3728644	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3731542	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730533	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728615	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729024	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730828	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731879	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728580	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730434	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729385	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730736	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728409	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729001	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728414	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729115	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731880	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729245	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731521	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731681	R	S	S	S	R	S	S	R	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	R	S	S	R
SRR3729217	R	S	S	S	R	S	S	R	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	R	S	S	R
SRR3730650	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	R
SRR3728971	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	R
SRR3728525	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	R
SRR3728648	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729034	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728674	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730698	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729359	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S
SRR3729255	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731758	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730674	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728995	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731866	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730899	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731849	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730465	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729280	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731925	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728534	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730497	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728431	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728494	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731689	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728562	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729415	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728655	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728476	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730809	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728983	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731797	S	S	S	S	R	S	S	R	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730713	S	S	S	S	R	S	S	R	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730498	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729215	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730678	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728900	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729089	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730885	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728910	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728709	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728514	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	R
SRR3728594	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	R
SRR3729486	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	R
SRR3729039	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730524	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731912	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728632	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728671	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729253	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730738	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728785	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728931	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730761	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729181	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728679	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728967	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730653	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731780	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730567	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731514	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S
SRR3730785	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S
SRR3730918	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S
SRR3731882	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730773	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731660	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729360	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731854	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731615	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728388	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730554	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730719	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728685	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730727	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730586	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731930	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729304	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729182	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731426	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728805	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728546	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731508	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730880	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730452	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730912	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR3729000	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728545	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729203	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731769	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728731	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728590	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728568	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729085	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729016	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728663	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729131	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731613	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731467	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731662	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729321	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730595	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729294	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731827	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731473	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731556	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728597	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731671	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729105	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731492	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3729017	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3731733	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3730550	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3729095	S	S	S	R	R	S	S	S	S	R	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR3728665	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729197	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S
SRR3730684	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729377	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3728418	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730695	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729417	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731559	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730884	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729176	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729491	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730764	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729005	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731680	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3729370	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730681	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3730563	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR3731793	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
